% Copyright (C) 2009 Ulf Lorenz
%
% This file is under public domain. You may modify or incorporate it into other
% works without any restrictions.
%
% shape of the turn-on pulse. Values are taken from figure 1
% of PRL 65:2355, which gives t_0 = 230 fs. Note that this data is the pulse
% shape eq. (7) as a function of t' = t-t_0, so the pulse has to be delayed
% properly in the initialisation file!
-430.2361809 0.9924031608
-382.4321608 0.9939908754
-334.6281407 0.9953947396
-286.8241206 0.9966136574
-239.0201005 0.9976466747
-191.2160804 0.9984929813
-143.4120603 0.999151912
-95.6080402 0.9996229481
-47.8040201 0.9999057184
0 1
