   0.0000000e+00   1.1488514e-03
   2.0670680e+00   1.1061257e-03
   4.1341360e+00   1.0640100e-03
   6.2012040e+00   1.0295211e-03
   8.2682720e+00   1.0046875e-03
   1.0335340e+01   9.8884256e-04
   1.2402408e+01   9.8011431e-04
   1.4469476e+01   9.7631003e-04
   1.6536544e+01   9.7538775e-04
   1.8603612e+01   9.7566532e-04
   2.0670680e+01   9.7587619e-04
   2.2737748e+01   9.7514433e-04
   2.4804816e+01   9.7292299e-04
   2.6871884e+01   9.6892349e-04
   2.8938952e+01   9.6304745e-04
   3.1006020e+01   9.5532876e-04
   3.3073088e+01   9.4588689e-04
   3.5140156e+01   9.3489134e-04
   3.7207224e+01   9.2253561e-04
   3.9274292e+01   9.0901881e-04
   4.1341360e+01   8.9453321e-04
   4.3408428e+01   8.7925595e-04
   4.5475496e+01   8.6334366e-04
   4.7542564e+01   8.4692881e-04
   4.9609632e+01   8.3011702e-04
   5.1676700e+01   8.1298490e-04
   5.3743768e+01   7.9557802e-04
   5.5810836e+01   7.7790903e-04
   5.7877904e+01   7.5995595e-04
   5.9944972e+01   7.4166092e-04
   6.2012040e+01   7.2292975e-04
   6.4079108e+01   7.0363244e-04
   6.6146176e+01   6.8360523e-04
   6.8213244e+01   6.6265427e-04
   7.0280312e+01   6.4056117e-04
   7.2347380e+01   6.1709047e-04
   7.4414448e+01   5.9199880e-04
   7.6481516e+01   5.6504565e-04
   7.8548584e+01   5.3600505e-04
   8.0615652e+01   5.0467773e-04
   8.2682720e+01   4.7090300e-04
   8.4749788e+01   4.3456959e-04
   8.6816856e+01   3.9562465e-04
   8.8883924e+01   3.5408028e-04
   9.0950992e+01   3.1001707e-04
   9.3018060e+01   2.6358415e-04
   9.5085128e+01   2.1499581e-04
   9.7152196e+01   1.6452473e-04
   9.9219264e+01   1.1249222e-04
   1.0128633e+02   5.9256188e-05
   1.0335340e+02   5.1974987e-06
   1.0542047e+02  -4.9294210e-05
   1.0748754e+02  -1.0383441e-04
   1.0955460e+02  -1.5805631e-04
   1.1162167e+02  -2.1162148e-04
   1.1368874e+02  -2.6422787e-04
   1.1575581e+02  -3.1561485e-04
   1.1782288e+02  -3.6556524e-04
   1.1988994e+02  -4.1390438e-04
   1.2195701e+02  -4.6049664e-04
   1.2402408e+02  -5.0523993e-04
   1.2609115e+02  -5.4805888e-04
   1.2815822e+02  -5.8889735e-04
   1.3022528e+02  -6.2771103e-04
   1.3229235e+02  -6.6446085e-04
   1.3435942e+02  -6.9910764e-04
   1.3642649e+02  -7.3160841e-04
   1.3849356e+02  -7.6191468e-04
   1.4056062e+02  -7.8997258e-04
   1.4262769e+02  -8.1572485e-04
   1.4469476e+02  -8.3911428e-04
   1.4676183e+02  -8.6008827e-04
   1.4882890e+02  -8.7860394e-04
   1.5089596e+02  -8.9463334e-04
   1.5296303e+02  -9.0816818e-04
   1.5503010e+02  -9.1922358e-04
   1.5709717e+02  -9.2784055e-04
   1.5916424e+02  -9.3408686e-04
   1.6123130e+02  -9.3805618e-04
   1.6329837e+02  -9.3986548e-04
   1.6536544e+02  -9.3965090e-04
   1.6743251e+02  -9.3756221e-04
   1.6949958e+02  -9.3375642e-04
   1.7156664e+02  -9.2839079e-04
   1.7363371e+02  -9.2161582e-04
   1.7570078e+02  -9.1356870e-04
   1.7776785e+02  -9.0436764e-04
   1.7983492e+02  -8.9410744e-04
   1.8190198e+02  -8.8285672e-04
   1.8396905e+02  -8.7065686e-04
   1.8603612e+02  -8.5752291e-04
   1.8810319e+02  -8.4344624e-04
   1.9017026e+02  -8.2839886e-04
   1.9223732e+02  -8.1233918e-04
   1.9430439e+02  -7.9521872e-04
   1.9637146e+02  -7.7698940e-04
   1.9843853e+02  -7.5761096e-04
   2.0050560e+02  -7.3705792e-04
   2.0257266e+02  -7.1532576e-04
   2.0463973e+02  -6.9243575e-04
   2.0670680e+02  -6.6843822e-04
   2.0877387e+02  -6.4341404e-04
   2.1084094e+02  -6.1747411e-04
   2.1290800e+02  -5.9075695e-04
   2.1497507e+02  -5.6342451e-04
   2.1704214e+02  -5.3565641e-04
   2.1910921e+02  -5.0764293e-04
   2.2117628e+02  -4.7957724e-04
   2.2324334e+02  -4.5164710e-04
   2.2531041e+02  -4.2402679e-04
   2.2737748e+02  -3.9686940e-04
   2.2944455e+02  -3.7030010e-04
   2.3151162e+02  -3.4441067e-04
   2.3357868e+02  -3.1925549e-04
   2.3564575e+02  -2.9484933e-04
   2.3771282e+02  -2.7116685e-04
   2.3977989e+02  -2.4814399e-04
   2.4184695e+02  -2.2568101e-04
   2.4391402e+02  -2.0364712e-04
   2.4598109e+02  -1.8188640e-04
   2.4804816e+02  -1.6022479e-04
   2.5011523e+02  -1.3847770e-04
   2.5218229e+02  -1.1645815e-04
   2.5424936e+02  -9.3984774e-05
   2.5631643e+02  -7.0889642e-05
   2.5838350e+02  -4.7025402e-05
   2.6045057e+02  -2.2271572e-05
   2.6251763e+02   3.4602941e-06
   2.6458470e+02   3.0222729e-05
