  2.500   1.000       77144.970 
  2.550   1.000       77144.970 
  2.600   1.000       77144.970 
  2.650   1.000       77144.970 
  2.700   1.000       77144.970 
  2.750   1.000       77144.970 
  2.800   1.000       77144.970 
  2.850   1.000       77144.970 
  2.900   1.000       77144.970 
  2.950   1.000       77144.970 
  3.000   1.000       77144.970 

  0.250   1.050      302654.094 
  0.300   1.050      302654.094 
  0.350   1.050      302654.094 
  0.400   1.050      302654.094 
  0.450   1.050      302654.094 
  0.500   1.050      283592.812 
  0.550   1.050      264531.530 
  0.600   1.050      237207.067 
  0.650   1.050      204790.816 
  0.700   1.050      174327.880 
  0.750   1.050      150317.469 
  0.800   1.050      130784.318 
  0.850   1.050      114762.745 
  0.900   1.050      101791.856 
  0.950   1.050       91564.386 
  1.000   1.050       83487.757 
  1.050   1.050       77101.076 
  1.100   1.050       72097.078 
  1.150   1.050       68190.448 
  1.200   1.050       65205.607 
  1.250   1.050       62923.081 
  1.300   1.050       61233.134 
  1.350   1.050       60004.082 
  1.400   1.050       59192.030 
  1.450   1.050       58665.293 
  1.500   1.050       58423.872 
  1.550   1.050       58401.925 
  1.600   1.050       58555.556 
  1.650   1.050       58840.872 
  1.700   1.050       59235.925 
  1.750   1.050       59740.714 
  1.800   1.050       60311.345 
  1.850   1.050       60947.819 
  1.900   1.050       61628.187 
  1.950   1.050       62418.292 
  2.000   1.050       63427.870 
  2.050   1.050       64053.370 
  2.100   1.050       64678.870 
  2.150   1.050       65425.080 
  2.200   1.050       66171.290 
  2.250   1.050       66917.501 
  2.300   1.050       67663.711 
  2.350   1.050       68409.921 
  2.400   1.050       69156.131 
  2.450   1.050       69156.131 
  2.500   1.050       69156.131 
  2.550   1.050       69156.131 
  2.600   1.050       69156.131 
  2.650   1.050       69156.131 
  2.700   1.050       69156.131 
  2.750   1.050       69156.131 
  2.800   1.050       69156.131 
  2.850   1.050       69156.131 
  2.900   1.050       69156.131 
  2.950   1.050       69156.131 
  3.000   1.050       69156.131 

  0.250   1.100      279806.893 
  0.300   1.100      279806.893 
  0.350   1.100      279806.893 
  0.400   1.100      279806.893 
  0.450   1.100      279806.893 
  0.500   1.100      263971.872 
  0.550   1.100      248136.852 
  0.600   1.100      220132.021 
  0.650   1.100      186793.981 
  0.700   1.100      155606.782 
  0.750   1.100      131486.634 
  0.800   1.100      112546.062 
  0.850   1.100       97577.963 
  0.900   1.100       85792.230 
  0.950   1.100       76596.286 
  1.000   1.100       69463.394 
  1.050   1.100       63954.607 
  1.100   1.100       59740.714 
  1.150   1.100       56558.347 
  1.200   1.100       54231.927 
  1.250   1.100       52541.980 
  1.300   1.100       51378.770 
  1.350   1.100       50632.560 
  1.400   1.100       50237.507 
  1.450   1.100       50127.770 
  1.500   1.100       50215.560 
  1.550   1.100       50500.875 
  1.600   1.100       50917.875 
  1.650   1.100       51444.612 
  1.700   1.100       52081.085 
  1.750   1.100       52783.401 
  1.800   1.100       53529.611 
  1.850   1.100       54319.716 
  1.900   1.100       55131.768 
  1.950   1.100       56075.505 
  2.000   1.100       57216.768 
  2.050   1.100       57919.083 
  2.100   1.100       58621.399 
  2.150   1.100       59422.477 
  2.200   1.100       60223.556 
  2.250   1.100       61024.634 
  2.300   1.100       61825.713 
  2.350   1.100       62604.844 
  2.400   1.100       63383.976 
  2.450   1.100       63383.976 
  2.500   1.100       63383.976 
  2.550   1.100       63383.976 
  2.600   1.100       63383.976 
  2.650   1.100       63383.976 
  2.700   1.100       63383.976 
  2.750   1.100       63383.976 
  2.800   1.100       63383.976 
  2.850   1.100       63383.976 
  2.900   1.100       63383.976 
  2.950   1.100       63383.976 
  3.000   1.100       63383.976 

  0.250   1.150      261173.584 
  0.300   1.150      261173.584 
  0.350   1.150      261173.584 
  0.400   1.150      261173.584 
  0.450   1.150      261173.584 
  0.500   1.150      252548.272 
  0.550   1.150      236713.251 
  0.600   1.150      208862.051 
  0.650   1.150      175732.512 
  0.700   1.150      144841.602 
  0.750   1.150      121138.454 
  0.800   1.150      102757.540 
  0.850   1.150       88425.913 
  0.900   1.150       77276.655 
  0.950   1.150       68651.342 
  1.000   1.150       62045.187 
  1.050   1.150       57019.241 
  1.100   1.150       53244.295 
  1.150   1.150       50467.954 
  1.200   1.150       48503.666 
  1.250   1.150       47153.903 
  1.300   1.150       46286.982 
  1.350   1.150       45826.088 
  1.400   1.150       45672.456 
  1.450   1.150       45771.219 
  1.500   1.150       46067.509 
  1.550   1.150       46528.403 
  1.600   1.150       47110.008 
  1.650   1.150       47779.403 
  1.700   1.150       48547.560 
  1.750   1.150       49359.613 
  1.800   1.150       50215.560 
  1.850   1.150      51093.454 
  1.900   1.150      52004.270 
  1.950   1.150      53024.822 
  2.000   1.150      54253.874 
  2.050   1.150      54956.189 
  2.100   1.150      55757.268 
  2.150   1.150      55757.268 
  2.200   1.150      56558.347 
  2.250   1.150      57359.425 
  2.300   1.150      58292.188 
  2.350   1.150      59071.319 
  2.400   1.150      59960.188 
  2.450   1.150      59960.188 
  2.500   1.150      59960.188 
  2.550   1.150      59960.188 
  2.600   1.150      59960.188 
  2.650   1.150      59960.188 
  2.700   1.150      59960.188 
  2.750   1.150      59960.188 
  2.800   1.150      59960.188 
  2.850   1.150      59960.188 
  2.900   1.150      59960.188 
  2.950   1.150      59960.188 
  3.000   1.150      59960.188 

  0.250   1.200     242540.275 
  0.300   1.200     242540.275 
  0.350   1.200     242540.275 
  0.400   1.200     242540.275 
  0.450   1.200     242540.275 
  0.500   1.200     233914.963 
  0.550   1.200     225289.650 
  0.600   1.200     197592.082 
  0.650   1.200     164671.042 
  0.700   1.200     134076.422 
  0.750   1.200     110790.273 
  0.800   1.200      92969.017 
  0.850   1.200      79273.864 
  0.900   1.200      68761.079 
  0.950   1.200      60706.398 
  1.000   1.200      54626.979 
  1.050   1.200      50083.876 
  1.100   1.200      46747.877 
  1.150   1.200      44377.562 
  1.200   1.200      42775.405 
  1.250   1.200      41765.826 
  1.300   1.200      41195.195 
  1.350   1.200      41019.616 
  1.400   1.200      41107.405 
  1.450   1.200      41414.668 
  1.500   1.200      41919.458 
  1.550   1.200      42555.931 
  1.600   1.200      43302.141 
  1.650   1.200      44114.194 
  1.700   1.200      45014.035 
  1.750   1.200      45935.824 
  1.800   1.200      46901.508 
  1.850   1.200      47867.192 
  1.900   1.200      48876.771 
  1.950   1.200      49974.139 
  2.000   1.200      51290.980 
  2.050   1.200      52092.059 
  2.100   1.200      52893.138 
  2.150   1.200      52893.138 
  2.200   1.200      52893.138 
  2.250   1.200      53825.900 
  2.300   1.200      54758.663 
  2.350   1.200      55647.531 
  2.400   1.200      56536.399 
  2.450   1.200      56536.399 
  2.500   1.200      56536.399 
  2.550   1.200      56536.399 
  2.600   1.200      56536.399 
  2.650   1.200      56536.399 
  2.700   1.200      56536.399 
  2.750   1.200      56536.399 
  2.800   1.200      56536.399 
  2.850   1.200      56536.399 
  2.900   1.200      56536.399 
  2.950   1.200      56536.399 
  3.000   1.200      56536.399 

  0.250   1.250     228746.360 
  0.300   1.250     228746.360 
  0.350   1.250     228746.360 
  0.400   1.250     228746.360 
  0.450   1.250     228746.360 
  0.500   1.250     222590.125 
  0.550   1.250     213964.813 
  0.600   1.250     186761.060 
  0.650   1.250     154498.441 
  0.700   1.250     124606.136 
  0.750   1.250     102000.356 
  0.800   1.250      84804.599 
  0.850   1.250      71691.051 
  0.900   1.250      61715.976 
  0.950   1.250      54166.084 
  1.000   1.250      48536.587 
  1.050   1.250      44410.483 
  1.100   1.250      41458.563 
  1.150   1.250      39439.406 
  1.200   1.250      38155.485 
  1.250   1.250      37431.222 
  1.300   1.250      37134.933 
  1.350   1.250      37200.775 
  1.400   1.250      37508.038 
  1.450   1.250      38023.801 
  1.500   1.250      38704.169 
  1.550   1.250      39505.248 
  1.600   1.250      40394.116 
  1.650   1.250      41348.826 
  1.700   1.250      42369.378 
  1.750   1.250      43400.904 
  1.800   1.250      44465.351 
  1.850   1.250      45529.798 
  1.900   1.250      46605.219 
  1.950   1.250      47790.376 
  2.000   1.250      49195.007 
  2.050   1.250      50094.849 
  2.100   1.250      50895.928 
  2.150   1.250      51049.559 
  2.200   1.250      51049.559 
  2.250   1.250      52092.059 
  2.300   1.250      53024.822 
  2.350   1.250      53913.690 
  2.400   1.250      54923.268 
  2.450   1.250      54923.268 
  2.500   1.250      54923.268 
  2.550   1.250      54923.268 
  2.600   1.250      54923.268 
  2.650   1.250      54923.268 
  2.700   1.250      54923.268 
  2.750   1.250      54923.268 
  2.800   1.250      54923.268 
  2.850   1.250      54923.268 
  2.900   1.250      54923.268 
  2.950   1.250      54923.268 
  3.000   1.250      54923.268 

  0.250   1.300     214952.444 
  0.300   1.300     214952.444 
  0.350   1.300     214952.444 
  0.400   1.300     214952.444 
  0.450   1.300     214952.444 
  0.500   1.300     208796.209 
  0.550   1.300     202639.975 
  0.600   1.300     175930.038 
  0.650   1.300     144325.839 
  0.700   1.300     115135.851 
  0.750   1.300      93210.438 
  0.800   1.300      76640.181 
  0.850   1.300      64108.239 
  0.900   1.300      54670.874 
  0.950   1.300      47625.771 
  1.000   1.300      42446.194 
  1.050   1.300      38737.090 
