% Copyright information lost in history
%
% 2-Pi_g potential of Na2
% Values are given in Angstroem and eV
%
% Thanks to Volker Engel for supplying the data
%
2.02245          6.18929
2.03402          6.14546
2.0456          6.10169
2.05718          6.05797
2.06875          6.01435
2.08033          5.97082
2.09191          5.92744
2.10348          5.88415
2.11505          5.84103
2.12663           5.7981
2.1382          5.75535
2.14978          5.71278
2.16135          5.67045
2.17293          5.62836
2.18451          5.58652
2.19608          5.54496
2.20766           5.5037
2.21924          5.46273
2.23081           5.4221
2.24239          5.38181
2.25396          5.34185
2.26554           5.3023
2.27711          5.26313
2.28869          5.22437
2.30026          5.18604
2.31184          5.14816
2.32342          5.11072
2.33499          5.07378
2.34657          5.03734
2.35815           5.0014
2.36972            4.966
2.3813          4.93113
2.39287          4.89686
2.40445          4.86313
2.41602          4.83004
2.4276          4.79754
2.43918          4.76565
2.45075          4.73447
2.46232          4.70389
2.4739          4.67407
2.48548          4.64488
2.49705          4.61647
2.50863          4.58876
2.52021          4.56181
2.53178          4.53562
2.54336          4.51023
2.55494          4.48565
2.56651          4.46188
2.57808          4.43896
2.58966          4.41689
2.60123          4.39569
2.61281          4.37538
2.62438          4.35597
2.63596          4.33752
2.64754          4.31999
2.65911          4.30341
2.67069          4.28781
2.68227           4.2732
2.69384          4.25961
2.70542          4.24704
2.71699          4.23552
2.72857          4.22401
2.74014          4.21247
2.75172          4.20101
2.76329          4.18969
2.77487          4.17847
2.78645          4.16739
2.79802          4.15648
2.8096          4.14569
2.82118          4.13511
2.83275          4.12466
2.84433          4.11442
2.8559          4.10435
2.86748          4.09447
2.87905          4.08478
2.89063          4.07531
2.90221            4.066
2.91378          4.05688
2.92535          4.04798
2.93693          4.03926
2.94851          4.03074
2.96008          4.02245
2.97166           4.0143
2.98324          4.00639
2.99481          3.99863
3.00639          3.99109
3.01796          3.98371
3.02954          3.97653
3.04111          3.96953
3.05269          3.96273
3.06426          3.95608
3.07584          3.94964
3.08741          3.94332
3.09899          3.93722
3.11057          3.93126
3.12214          3.92549
3.13372          3.91985
3.1453          3.91438
3.15687          3.90908
3.16845          3.90393
3.18002          3.89892
3.1916          3.89407
3.20317          3.88937
3.21475          3.88482
3.22632          3.88042
3.2379          3.87614
