% Copyright information lost in history
%
% A 1-Sigma_u surface of Na2
% Values are given in Angstroem and eV
%
% Thanks to Volker Engel for supplying the data
2.02245          4.21187
2.03402          4.16562
2.0456          4.11943
2.05718          4.07329
2.06875           4.0273
2.08033           3.9814
2.09191          3.93567
2.10348          3.89008
2.11505          3.84467
2.12663          3.79948
2.1382          3.75452
2.14978          3.70979
2.16135          3.66535
2.17293          3.62117
2.18451          3.57731
2.19608          3.53376
2.20766           3.4906
2.21924          3.44778
2.23081          3.40537
2.24239          3.36334
2.25396          3.32177
2.26554          3.28066
2.27711          3.24001
2.28869          3.19983
2.30026           3.1602
2.31184          3.12109
2.32342          3.08252
2.33499          3.04455
2.34657          3.00717
2.35815           2.9704
2.36972          2.93427
2.3813          2.89881
2.39287          2.86403
2.40445          2.82992
2.41602          2.79655
2.4276          2.76391
2.43918          2.73205
2.45075          2.70097
2.46232          2.67067
2.4739          2.64122
2.48548          2.61261
2.49705          2.58485
2.50863          2.55798
2.52021          2.53202
2.53178          2.50698
2.54336           2.4829
2.55494          2.45978
2.56651          2.43764
2.57808          2.41652
2.58966          2.39642
2.60123          2.37738
2.61281          2.35941
2.62438          2.34252
2.63596          2.32706
2.64754           2.3121
2.65911          2.29748
2.67069          2.28319
2.68227          2.26919
2.69384          2.25551
2.70542          2.24212
2.71699          2.22904
2.72857          2.21623
2.74014          2.20372
2.75172          2.19148
2.76329          2.17951
2.77487          2.16782
2.78645          2.15638
2.79802          2.14521
2.8096          2.13429
2.82118          2.12362
2.83275          2.11321
2.84433          2.10303
2.8559           2.0931
2.86748          2.08339
2.87905          2.07392
2.89063          2.06469
2.90221          2.05566
2.91378          2.04687
2.92535           2.0383
2.93693          2.02993
2.94851          2.02178
2.96008          2.01385
2.97166          2.00611
2.98324          1.99858
2.99481          1.99125
3.00639          1.98411
3.01796          1.97718
3.02954          1.97042
3.04111          1.96386
3.05269          1.95749
3.06426           1.9513
3.07584          1.94529
3.08741          1.93945
3.09899          1.93378
3.11057           1.9283
3.12214          1.92298
3.13372          1.91782
3.1453          1.91282
3.15687            1.908
3.16845          1.90333
3.18002          1.89881
3.1916          1.89445
3.20317          1.89024
3.21475          1.88619
3.22632          1.88227
3.2379           1.8785
3.24948          1.87487
3.26105           1.8714
3.27263          1.86804
3.28421          1.86481
3.29578          1.86172
3.30736          1.85878
3.31893          1.85596
3.33051          1.85327
3.34208          1.85069
3.35366          1.84824
3.36523          1.84591
3.37681          1.84371
3.38838          1.84161
3.39996          1.83964
3.41154          1.83778
3.42311          1.83602
3.43469          1.83437
3.44627          1.83282
3.45784          1.83137
3.46942          1.83002
3.48099          1.82878
3.49257          1.82764
3.50414          1.82658
3.51572          1.82564
3.52729           1.8248
3.53887          1.82403
3.55044          1.82335
3.56202          1.82276
3.5736          1.82228
3.58517          1.82187
3.59675          1.82156
3.60833          1.82132
3.6199          1.82118
3.63148           1.8211
3.64305          1.82111
3.65463           1.8212
3.6662          1.82136
3.67778           1.8216
3.68935          1.82189
3.70093          1.82228
3.71251          1.82271
3.72408          1.82322
3.73566          1.82379
3.74724          1.82444
3.75881          1.82514
3.77039          1.82592
3.78196          1.82677
3.79354          1.82767
3.80511          1.82863
3.81669          1.82964
3.82826          1.83074
3.83984          1.83188
3.85141          1.83307
3.86299          1.83432
3.87457          1.83563
3.88614            1.837
3.89772          1.83841
3.9093          1.83987
3.92087          1.84139
3.93245          1.84295
3.94402          1.84456
3.9556          1.84622
3.96717          1.84793
3.97875          1.84968
3.99032          1.85148
4.0019          1.85332
4.01347          1.85519
4.02505          1.85711
4.03663          1.85908
4.0482          1.86109
4.05978          1.86314
4.07136          1.86522
4.08293          1.86734
4.09451           1.8695
4.10608          1.87169
4.11766          1.87393
4.12923          1.87619
4.14081           1.8785
4.15238          1.88083
4.16396           1.8832
4.17554          1.88559
4.18711          1.88802
4.19869          1.89049
4.21026          1.89298
4.22184          1.89551
4.23342          1.89806
4.24499          1.90063
4.25657          1.90324
4.26814          1.90588
4.27972          1.90853
4.29129          1.91122
4.30287          1.91393
4.31444          1.91667
4.32602          1.91943
4.3376          1.92221
4.34917          1.92503
4.36075          1.92785
4.37233           1.9307
4.3839          1.93357
4.39548          1.93646
4.40705          1.93937
4.41863          1.94231
4.4302          1.94526
4.44178          1.94824
4.45335          1.95123
4.46493          1.95423
4.4765          1.95725
4.48808          1.96029
4.49966          1.96335
4.51123          1.96643
4.52281          1.96952
4.53439          1.97262
4.54596          1.97574
4.55754          1.97887
4.56911          1.98202
4.58069          1.98518
4.59226          1.98835
